 1.214561783305701E-02 -7.895912212930647
 2.130282995622856E-02 -7.144486109584673
 3.776796517522651E-02 -6.848743454777037
 6.152859690436152E-02 -6.688726444447461
 9.256195765377662E-02 -6.401758537144250
 0.1308378324081021 -5.728983773251070
 0.1763188581405473 -6.130337453480339
 0.2289606106510211 -6.371119283861910
 0.2887116613526626 -6.400885779640722
 0.3555136319734391 -6.265138648033181
 0.4293012533287612 -6.011580368744876
 0.5100024298521184 -6.106942235014957
 0.5975383104007213 -6.098074877764281
 0.6918233654859396 -5.970136991206410
 0.7927654709444010 -5.763847238991884
 0.9002659980092869 -5.604761423208185
 1.014219909713750 -5.491799955727322
 1.134515863542463 -5.299264977530998
 1.261036320236435 -5.042255126821525
 1.393657658647874 -4.775650163963995
 1.532250296534593 -4.577071657006295
 1.676678817177032 -4.335966440902556
 1.826802101694795 -4.057762334527379
 1.982473466933854 -3.758231846696185
 2.143540808789941 -3.539958414576247
 2.309846750828264 -3.311807625852796
 2.481228798054459 -3.071766261106056
 2.657519495686601 -2.830993018860947
 2.838546592773210 -2.621690842484437
 3.024133210497395 -2.448542609940452
 3.214098015002748 -2.276881397848869
 3.408255394572119 -2.107167572922097
 3.606415640986186 -1.945013012920064
 3.808385134884609 -1.806664288535029
 4.013966534948681 -1.693252939155149
 4.222958970720624 -1.584053917625232
 4.435158238871130 -1.478136168334736
 4.650357002723398 -1.376563004899271
 4.868344994838699 -1.281067105807213
 5.088909222465534 -1.188192274728990
 5.311834175651653 -1.118389572097577
 5.536902037815581 -1.053366267774863
 5.763892898571919 -0.9922961763381842
 5.992584968602459 -0.9348889089380192
 6.222754796363168 -0.8810600543410577
 6.454177486415325 -0.8307442667657257
 6.686626919167442 -0.7838038209568345
 6.919875971813292 -0.7399945705893480
 7.153696740250171 -0.6989619331891370
 7.387860761760535 -0.6602647947179299
 7.622139238239465 -0.6234418815657159
 7.856303259749829 -0.5881584660751219
 8.090124028186708 -0.5544941910043931
 8.323373080832559 -0.5332472654565785
 8.555822513584674 -0.5121711829174544
 8.787245203636832 -0.4907018226452476
 9.017415031397540 -0.4667336667859477
 9.246107101428080 -0.4398394332167120
 9.473097962184418 -0.4219870252391583
 9.698165824348347 -0.4103653351349384
 9.921090777534467 -0.3924042707809690
 10.14165500516130 -0.3678653238278382
 10.35964299727660 -0.3624746133964822
 10.57484176112887 -0.3492218199933373
 10.78704102927938 -0.3259707978891343
 10.99603346505132 -0.3261344469250070
 11.20161486511539 -0.3092771465034485
 11.40358435901381 -0.3025142103499880
 11.60174460542788 -0.2923666243754287
 11.79590198499725 -0.2822397701636792
 11.98586678950261 -0.2755165993047984
 12.17145340722679 -0.2662999371855508
 12.35248050431340 -0.2589246885448551
 12.52877120194554 -0.2540884016489579
 12.70015324917174 -0.2416506086587074
 12.86645919121006 -0.2432391701394020
 13.02752653306615 -0.2304749913777024
 13.18319789830521 -0.2291977793340378
 13.33332118282297 -0.2267383787112364
 13.47774970346541 -0.2142458267442207
 13.61634234135213 -0.2152428832801701
 13.74896367976356 -0.2143633947311750
 13.87548413645754 -0.2054561035433827
 13.99578009028625 -0.1994143176161089
 14.10973400199071 -0.2027088012315731
 14.21723452905560 -0.2009976911802942
 14.31817663451406 -0.1945197769710112
 14.41246168959928 -0.1845830347478707
 14.49999757014788 -0.1879568478459652
 14.58069874667124 -0.1900877554644037
 14.65448636802656 -0.1898968660996365
 14.72128833864734 -0.1875938192419739
 14.78103938934898 -0.1839647196833116
 14.83368114185945 -0.1799027083111847
 14.87916216759190 -0.1761362210860219
 14.91743804234622 -0.1728533830666540
 14.94847140309564 -0.1740529130291916
 14.97223203482477 -0.1749920467171229
 14.98869717004377 -0.1756219709974773
 14.99785438216694 -0.1759579645260430
