10000 	 17.646
15000 	 26.325
20000 	 34.914
25000 	 43.911
30000 	 52.564
35000 	 61.584
40000 	 70.158
45000 	 79.103
50000 	 87.729
55000 	 96.610
60000 	 104.930
65000 	 114.292
70000 	 123.757
75000 	 132.812
80000 	 141.638
85000 	 151.319
90000 	 158.818
95000 	 168.578
100000 	 176.622
105000 	 185.518
