# dt=0.1, beta=0.1, alpha=1.6785, Optimization -O3
0.56	40000
0.77	60000
1.03	80000
1.27	100000
1.54	120000
1.81	140000
2.04	160000
2.32	180000
2.59	200000
2.81	220000
3.09	240000
3.33	260000
3.61	280000
3.89	300000
4.11	320000
4.38	340000
4.65	360000
4.9	380000
5.18	400000
5.46	420000
5.69	440000
6.04	460000
6.21	480000
6.46	500000
6.73	520000
6.97	540000
7.23	560000
7.5	580000
7.77	600000
8.02	620000
8.28	640000

