#dt = 0.1, beta = 0.1, alpha = 1.6785, optimizer = -O2
10000 	 0.131
15000 	 0.196
20000 	 0.276
25000 	 0.326
30000 	 0.410
35000 	 0.458
40000 	 0.524
45000 	 0.590
50000 	 0.656
55000 	 0.720
60000 	 0.790
65000 	 0.851
70000 	 0.945
75000 	 0.983
80000 	 1.051
85000 	 1.113
90000 	 1.182
95000 	 1.250
100000 	 1.321
105000 	 1.373
110000 	 1.441
