95
0 1 3 0 1 3 0 1 3 0 1 3 -2 0    -2.520849
0 1 3 0 1 3 0 1 1 0 1 1 -2 0    -4.492134
0 1 3 0 1 3 0 2 5 0 2 5 -2 0    2.181708
0 1 3 0 1 3 0 2 3 0 2 3 -2 0    1.872051
0 1 3 0 1 3 1 0 1 1 0 1 -2 0    -0.506534
0 1 1 0 1 1 0 1 1 0 1 1 -2 0    0.246343
0 1 1 0 1 1 0 2 5 0 2 5 -2 0    1.289909
0 1 1 0 1 1 0 2 3 0 2 3 -2 0    0.396444
0 1 1 0 1 1 1 0 1 1 0 1 -2 0    0.047098
0 2 5 0 2 5 0 2 5 0 2 5 -2 0    -1.294882
0 2 5 0 2 5 0 2 3 0 2 3 -2 0    -2.979220
0 2 5 0 2 5 1 0 1 1 0 1 -2 0    -1.163815
0 2 3 0 2 3 0 2 3 0 2 3 -2 0    0.097050
0 2 3 0 2 3 1 0 1 1 0 1 -2 0    -0.571973
1 0 1 1 0 1 1 0 1 1 0 1 -2 0    -1.968013
0 1 3 0 1 1 0 1 3 0 1 1 -2 2    1.926287
0 1 3 0 1 1 0 2 5 0 2 3 -2 2    0.905516
0 1 3 0 1 1 0 2 3 1 0 1 -2 2    0.309260
0 2 5 0 2 3 0 2 5 0 2 3 -2 2    -0.180434
0 2 5 0 2 3 0 2 3 1 0 1 -2 2    -0.069079
0 2 3 1 0 1 0 2 3 1 0 1 -2 2    0.490384
0 1 3 0 1 3 0 1 3 0 1 3 -2 4    0.009549
0 1 3 0 1 3 0 1 3 0 1 1 -2 4    -2.373247
0 1 3 0 1 3 0 2 5 0 2 5 -2 4    1.692590
0 1 3 0 1 3 0 2 5 0 2 3 -2 4    -0.555220
0 1 3 0 1 3 0 2 5 1 0 1 -2 4    0.063365
0 1 3 0 1 3 0 2 3 0 2 3 -2 4    0.372617
0 1 3 0 1 3 0 2 3 1 0 1 -2 4    0.286263
0 1 3 0 1 1 0 1 3 0 1 1 -2 4    -1.116762
0 1 3 0 1 1 0 2 5 0 2 5 -2 4    0.335824
0 1 3 0 1 1 0 2 5 0 2 3 -2 4    0.924029
