95
0 1 3 0 1 3 0 1 3 0 1 3 2 0    -3.102095
0 1 3 0 1 3 0 1 1 0 1 1 2 0    -4.545609
0 1 3 0 1 3 0 2 5 0 2 5 2 0    2.333855
0 1 3 0 1 3 0 2 3 0 2 3 2 0    1.887680
0 1 3 0 1 3 1 0 1 1 0 1 2 0    -0.434541
0 1 1 0 1 1 0 1 1 0 1 1 2 0    -0.327639
0 1 1 0 1 1 0 2 5 0 2 5 2 0    1.304301
0 1 1 0 1 1 0 2 3 0 2 3 2 0    0.538024
0 1 1 0 1 1 1 0 1 1 0 1 2 0    0.084657
0 2 5 0 2 5 0 2 5 0 2 5 2 0    -1.775544
0 2 5 0 2 5 0 2 3 0 2 3 2 0    -3.030816
0 2 5 0 2 5 1 0 1 1 0 1 2 0    -1.220313
0 2 3 0 2 3 0 2 3 0 2 3 2 0    -0.393839
0 2 3 0 2 3 1 0 1 1 0 1 2 0    -0.624794
1 0 1 1 0 1 1 0 1 1 0 1 2 0    -2.468163
0 1 3 0 1 1 0 1 3 0 1 1 2 2    1.395112
0 1 3 0 1 1 0 2 5 0 2 3 2 2    1.028419
0 1 3 0 1 1 0 2 3 1 0 1 2 2    0.310865
0 2 5 0 2 3 0 2 5 0 2 3 2 2    -0.576182
0 2 5 0 2 3 0 2 3 1 0 1 2 2    -0.061463
0 2 3 1 0 1 0 2 3 1 0 1 2 2    0.072044
0 1 3 0 1 3 0 1 3 0 1 3 2 4    -0.506966
0 1 3 0 1 3 0 1 3 0 1 1 2 4    -2.396548
0 1 3 0 1 3 0 2 5 0 2 5 2 4    1.774595
0 1 3 0 1 3 0 2 5 0 2 3 2 4    -0.595080
0 1 3 0 1 3 0 2 5 1 0 1 2 4    0.107789
0 1 3 0 1 3 0 2 3 0 2 3 2 4    0.372862
0 1 3 0 1 3 0 2 3 1 0 1 2 4    0.230261
0 1 3 0 1 1 0 1 3 0 1 1 2 4    -1.665814
0 1 3 0 1 1 0 2 5 0 2 5 2 4    0.347392
0 1 3 0 1 1 0 2 5 0 2 3 2 4    1.003242
0 1 3 0 1 1 0 2 5 1 0 1 2 4    -0.921459
0 1 3 0 1 1 0 2 3 0 2 3 2 4    0.940129
0 1 3 0 1 1 0 2 3 1 0 1 2 4    -0.441198
0 2 5 0 2 5 0 2 5 0 2 5 2 4    -1.030468
0 2 5 0 2 5 0 2 5 0 2 3 2 4    -0.163296
0 2 5 0 2 5 0 2 5 1 0 1 2 4    -0.850141
0 2 5 0 2 5 0 2 3 0 2 3 2 4    -0.814960
0 2 5 0 2 5 0 2 3 1 0 1 2 4    0.979960
0 2 5 0 2 3 0 2 5 0 2 3 2 4    -0.614242
0 2 5 0 2 3 0 2 5 1 0 1 2 4    -0.274608
0 2 5 0 2 3 0 2 3 0 2 3 2 4    -0.846432
0 2 5 0 2 3 0 2 3 1 0 1 2 4    0.912288
0 2 5 1 0 1 0 2 5 1 0 1 2 4    -1.657387
0 2 5 1 0 1 0 2 3 0 2 3 2 4    -0.880454
