1	-2.890158083	5.988642815e-05
40	-2.890158083	0.0001842671803
79	-2.89015811	0.0002061714161
118	-2.890158102	0.0002164099938
157	-2.890158115	0.000223014129
196	-2.89015805	0.0002273511218
235	-2.890158243	0.0002306605568
274	-2.890157983	0.0002333757868
313	-2.8901582	0.000235048607
352	-2.890158054	0.0002366284552
391	-2.890158029	0.0002381297274
430	-2.890157983	0.0002394887279
469	-2.890157684	0.0002405490171
508	-2.890158218	0.0002410304923
547	-2.890158226	0.0002414613038
586	-2.890158224	0.0002417473188
625	-2.890158083	0.0002428173855
664	-2.890157942	0.0002434394043
703	-2.890158093	0.0002431252901
742	-2.890157915	0.000244261332
781	-2.890158003	0.0002446398076
820	-2.89015764	0.0002448208889
859	-2.890158022	0.0002453446842
898	-2.890157903	0.0002451254454
937	-2.890157457	0.000244919383
976	-2.89015771	0.0002454118802
1015	-2.89015842	0.0002454640801
1054	-2.89015785	0.0002457044731
1093	-2.890157865	0.0002464495431
1132	-2.890158052	0.0002458910232
1171	-2.890158886	0.0002463220255
1210	-2.890158953	0.0002468400133
1249	-2.890158045	0.000246418304
1288	-2.890158994	0.0002465705223
1327	-2.890158232	0.000247115351
1366	-2.890158069	0.0002481252498
1405	-2.890158936	0.0002481494678
1444	-2.890158772	0.000248044799
1483	-2.890157657	0.0002480102365
1522	-2.890158034	0.0002479027251
1561	-2.890158616	0.0002489067795
1600	-2.890158083	0.0002484766997
1639	-2.890158299	0.0002468069137
1678	-2.890158654	0.0002476826571
1717	-2.890158038	0.0002473240369
1756	-2.890158236	0.000247850504
1795	-2.890158202	0.0002473840529
1834	-2.89015728	0.000247050962
1873	-2.890158222	0.0002481000704
1912	-2.89015877	0.0002476586624
1951	-2.89015775	0.0002485055932
1990	-2.890158985	0.000247884424
2029	-2.890157939	0.0002491177099
2068	-2.890157946	0.0002483499148
2107	-2.890157866	0.000248609276
2146	-2.890157854	0.0002474649228
2185	-2.890158837	0.0002495795757
2224	-2.890158624	0.0002497863985
2263	-2.890159293	0.000249162696
2302	-2.890157372	0.0002498653159
2341	-2.890157882	0.0002488055735
2380	-2.890157901	0.0002490184483
2419	-2.890158082	0.0002479504037
2458	-2.890158813	0.0002492719794
2497	-2.890157896	0.0002476979974
2536	-2.890158974	0.0002477480887
2575	-2.890158999	0.0002485939969
2614	-2.890157865	0.0002500502795
2653	-2.890157882	0.0002492330049
2692	-2.890158902	0.0002482578872
2731	-2.890158031	0.0002480288609
2770	-2.890158772	0.0002482962927
2809	-2.890158568	0.0002477467554
2848	-2.890158589	0.0002481836729
2887	-2.890157858	0.0002477105335
2926	-2.890157906	0.0002485483025
2965	-2.890158846	0.0002481973439
3004	-2.890157934	0.0002491100073
3043	-2.890158612	0.000247884526
3082	-2.890158044	0.0002483357227
3121	-2.890158414	0.0002499393338
3160	-2.890157885	0.0002504933433
3199	-2.890159012	0.0002489616824
3238	-2.890158901	0.0002485162835
3277	-2.890158618	0.0002485093656
3316	-2.890159217	0.000248973856
3355	-2.89015769	0.0002483509687
3394	-2.890157844	0.0002477837772
3433	-2.89015871	0.0002485846553
3472	-2.890159118	0.0002491637997
3511	-2.890158589	0.0002477273792
3550	-2.890158846	0.0002483504703
3589	-2.890157729	0.0002486988894
3628	-2.890158266	0.0002490553808
3667	-2.890157976	0.0002504816046
3706	-2.890158946	0.0002479690249
3745	-2.890160562	0.0002489426497
3784	-2.890159727	0.0002494003833
3823	-2.890161305	0.0002474894631
3862	-2.890158416	0.0002486990153
3901	-2.890159377	0.0002495054713
3940	-2.890158943	0.0002491708478
3979	-2.890159624	0.0002500522594
4018	-2.890158141	0.0002503038707
4057	-2.890158517	0.0002472663083
4096	-2.890159118	0.0002482452781
4135	-2.890158812	0.000249244097
4174	-2.890157902	0.0002486430412
4213	-2.890158031	0.0002498818975
4252	-2.890159134	0.0002503183078
4291	-2.890161059	0.0002486449656
4330	-2.89016122	0.0002502088443
4369	-2.890158044	0.0002486656728
4408	-2.890158043	0.0002497097761
4447	-2.89016117	0.0002490543094
4486	-2.890158627	0.0002493036078
4525	-2.89016092	0.0002486107917
4564	-2.890158938	0.0002481804171
4603	-2.890161275	0.0002481248345
4642	-2.890161291	0.0002507251142
4681	-2.890158318	0.0002486062496
4720	-2.89015863	0.0002496953287
4759	-2.890157805	0.0002502380068
4798	-2.890160986	0.0002489406247
4837	-2.890158715	0.0002496890366
4876	-2.890158873	0.0002499988938
4915	-2.890157947	0.0002483074462
4954	-2.890158945	0.0002483873682
4993	-2.890159022	0.0002481868215
5032	-2.8901579	0.0002500857479
5071	-2.890160868	0.0002491307779
5110	-2.890160885	0.0002501317882
5149	-2.890159153	0.0002483422887
5188	-2.890157633	0.0002487767311
5227	-2.890159211	0.0002497817587
5266	-2.890160997	0.0002482133109
5305	-2.890157974	0.0002500023666
5344	-2.890158172	0.0002488578999
5383	-2.890160792	0.0002500780795
5422	-2.89015838	0.0002481109049
5461	-2.890161093	0.0002516464586
5500	-2.890160834	0.0002484521418
5539	-2.890158879	0.0002487679545
5578	-2.890158185	0.0002531020957
5617	-2.890158538	0.000247370314
5656	-2.890158038	0.0002482298312
5695	-2.890160835	0.0002487862053
5734	-2.890161201	0.0002501487304
5773	-2.890160784	0.0002483067033
5812	-2.890158038	0.0002490649776
5851	-2.890159134	0.0002505241931
5890	-2.89015899	0.0002531253753
5929	-2.890159042	0.0002476974907
5968	-2.890158944	0.0002491715278
6007	-2.890160682	0.0002521950373
6046	-2.890160511	0.0002492892679
6085	-2.890160107	0.0002496796069
6124	-2.890160623	0.0002518657116
6163	-2.890158695	0.0002487737929
6202	-2.890160125	0.0002495062842
6241	-2.890159116	0.0002496313918
6280	-2.890158559	0.0002517013937
6319	-2.890157919	0.0002498391783
6358	-2.890158043	0.0002503321761
6397	-2.890160833	0.0002504534279
6436	-2.890157943	0.0002486441473
6475	-2.89016102	0.0002503059051
6514	-2.890160936	0.0002516889162
6553	-2.890157406	0.000246621415
6592	-2.890162014	0.0002503235555
6631	-2.890158043	0.0002498657899
6670	-2.890158113	0.0002500947418
6709	-2.890158637	0.0002482406943
6748	-2.890160577	0.0002504617434
6787	-2.89016076	0.000247431796
6826	-2.890161814	0.0002481549348
6865	-2.890161231	0.0002513802614
6904	-2.890161358	0.0002522310455
6943	-2.890158727	0.0002499459895
6982	-2.890158044	0.0002502349045
7021	-2.890158641	0.0002494871185
7060	-2.890161233	0.0002506614123
7099	-2.890160802	0.0002511556752
7138	-2.89016076	0.0002476084308
7177	-2.890159216	0.0002505639902
7216	-2.890157856	0.0002471380509
7255	-2.890160117	0.0002498479241
7294	-2.890162436	0.0002492184143
7333	-2.890160878	0.0002499062429
7372	-2.890161979	0.0002496785777
7411	-2.890158652	0.0002508103921
7450	-2.890158704	0.000249396655
7489	-2.890158435	0.000249408243
7528	-2.890161228	0.0002496471326
7567	-2.890158248	0.000250340586
7606	-2.8901582	0.0002508528416
7645	-2.890158624	0.0002487189626
7684	-2.890160498	0.0002529315038
7723	-2.89015922	0.0002476956542
7762	-2.890159179	0.0002492611701
7801	-2.89016088	0.0002500405607
7840	-2.890158034	0.0002513933686
7879	-2.890161841	0.0002516995899
7918	-2.890161821	0.000249426071
7957	-2.890158179	0.0002517198843
7996	-2.890160829	0.000249748736
8035	-2.890158028	0.0002516463174
8074	-2.890158945	0.0002494885098
8113	-2.890159039	0.0002493764362
8152	-2.890161831	0.000250901335
8191	-2.890160326	0.0002482213159
8230	-2.890158966	0.0002501962245
8269	-2.890158715	0.0002502413389
8308	-2.89016148	0.0002506570884
8347	-2.890158915	0.0002492831737
8386	-2.890162393	0.0002508579623
8425	-2.890161957	0.0002509240803
8464	-2.890162652	0.0002508882124
8503	-2.890158278	0.0002507475266
8542	-2.890161763	0.0002479173331
8581	-2.890160785	0.0002500753946
8620	-2.890160157	0.0002507501236
8659	-2.890160813	0.0002493976469
8698	-2.890162247	0.0002522516994
8737	-2.890158561	0.0002517916418
8776	-2.890162596	0.0002489552765
8815	-2.890161922	0.0002483991708
8854	-2.890161837	0.0002488059299
8893	-2.890161945	0.0002503179445
8932	-2.890158966	0.0002494460015
8971	-2.890162519	0.0002490054883
9010	-2.890160569	0.0002501872168
9049	-2.890160607	0.0002501985803
9088	-2.890161101	0.0002526100297
9127	-2.890160877	0.0002472349635
9166	-2.890162328	0.0002483990772
9205	-2.890160893	0.0002506630256
9244	-2.890158605	0.0002495459481
9283	-2.890162399	0.0002514723618
9322	-2.890162373	0.0002490193469
9361	-2.890157375	0.0002492731038
9400	-2.890159222	0.0002521440258
9439	-2.890162297	0.0002462232082
9478	-2.89015868	0.000247490121
9517	-2.890158204	0.0002510770682
9556	-2.89016224	0.000251571837
9595	-2.890162314	0.0002466027747
9634	-2.890163491	0.0002530993664
9673	-2.890158812	0.0002496767087
9712	-2.890160961	0.0002494856527
9751	-2.890158895	0.000248916095
9790	-2.89016259	0.0002475517319
9829	-2.890160823	0.0002476693967
9868	-2.890160704	0.0002488499183
9907	-2.890160622	0.0002507056341
9946	-2.890162461	0.0002514111244
9985	-2.890158109	0.0002495587911
10024	-2.890160834	0.0002498600418
10063	-2.890162225	0.0002530863103
10102	-2.890161821	0.0002493165254
10141	-2.890161071	0.0002507247893
10180	-2.89015865	0.0002498420108
10219	-2.890158657	0.0002521559049
10258	-2.890160935	0.000250066584
10297	-2.890161739	0.0002508575874
10336	-2.890162804	0.0002501254201
10375	-2.890160882	0.0002490336599
10414	-2.890163502	0.0002489979861
10453	-2.890162592	0.0002487004302
10492	-2.890161139	0.0002519427621
10531	-2.890160042	0.0002496995606
10570	-2.890159727	0.0002473471093
10609	-2.89016096	0.000249052914
10648	-2.890161617	0.0002544681299
10687	-2.890163394	0.0002502089139
10726	-2.890158719	0.0002481025235
10765	-2.890162514	0.0002526864087
10804	-2.890161057	0.0002498954
10843	-2.890158228	0.0002505638006
10882	-2.890162491	0.0002500205104
10921	-2.890162443	0.0002477471049
10960	-2.890162311	0.0002493403624
10999	-2.890162497	0.0002501276349
11038	-2.890163395	0.0002484488003
11077	-2.890158721	0.000249448718
11116	-2.89016067	0.0002486180329
11155	-2.890163401	0.0002513159489
11194	-2.890160912	0.0002497988778
11233	-2.890163992	0.0002494994437
11272	-2.890162208	0.0002485194614
11311	-2.890160804	0.0002495048338
11350	-2.890158976	0.0002484215552
11389	-2.890158072	0.0002522229175
11428	-2.890158651	0.0002515343563
11467	-2.890159664	0.0002510175624
11506	-2.890161429	0.0002493520347
11545	-2.890162391	0.0002488629226
11584	-2.890157372	0.0002492957922
11623	-2.890161754	0.0002487808009
11662	-2.890164353	0.0002497044803
11701	-2.89016095	0.0002517689203
11740	-2.89015804	0.0002487981253
11779	-2.890163869	0.0002501681792
11818	-2.890162653	0.0002526670653
11857	-2.890161952	0.0002488245164
11896	-2.890160404	0.0002499784895
11935	-2.890160889	0.0002503893718
11974	-2.890162306	0.0002506584432
12013	-2.890162275	0.0002508064274
12052	-2.890163759	0.0002487236088
12091	-2.890159083	0.0002514705076
12130	-2.890162438	0.0002491208404
12169	-2.890157463	0.0002484717918
12208	-2.89016223	0.0002493770801
12247	-2.890158262	0.0002508394886
12286	-2.890162824	0.0002485237254
12325	-2.890161037	0.000250236776
12364	-2.89015893	0.0002493772111
12403	-2.890158044	0.0002486573354
12442	-2.8901637	0.0002499831355
12481	-2.890164496	0.0002510346979
12520	-2.890164064	0.0002509310737
12559	-2.890162537	0.0002486929093
12598	-2.890158576	0.0002496748555
12637	-2.890161069	0.000250372064
12676	-2.890162729	0.000250037252
12715	-2.890163769	0.0002496364789
12754	-2.890160667	0.0002470500729
12793	-2.890162877	0.0002501192219
12832	-2.89015856	0.0002521400304
12871	-2.890162473	0.0002479604295
12910	-2.890160621	0.0002498578919
12949	-2.890157766	0.0002493776702
12988	-2.890162636	0.0002455413074
13027	-2.890162694	0.0002526051539
13066	-2.890160677	0.0002493968767
13105	-2.890160816	0.0002498370499
13144	-2.890158612	0.0002513469252
13183	-2.890158661	0.0002534319823
13222	-2.890160654	0.0002546982971
13261	-2.890160643	0.0002487110908
13300	-2.890161979	0.0002515782298
13339	-2.890162205	0.0002503558019
13378	-2.890161329	0.0002482001151
13417	-2.890161085	0.0002488005685
13456	-2.890162414	0.0002525722784
