g_square_open_3pert_0hf_0p3-0d3_4part_100it_1  -178.5361  3.4941  10.1472  19.8787  22.9814  24.7801
vlowk_square_open_3pert_0hf_0p3-0d3_4part_100it_2  -175.8996  3.6628  10.6237  20.7363  23.4314  24.7483
