-5.884775823948868,204.9471889302268,14.218743793305565
-6.035987745077961,204.9471889302268,14.207942941796345
-9.841615786590484,204.9471889302268,13.936112367402592
-14.386077965543356,204.9471889302268,13.611507926048816
-14.903996242309114,204.9471889302268,13.57451376342269
-15.469112996657206,204.9471889302268,13.534148280969257
-15.867026079093812,204.9471889302268,13.505725917938069
-16.02672117326827,204.9471889302268,13.494319125497038
-16.033336357473196,204.9471889302268,13.493846612339542
-16.05300799553373,204.9471889302268,13.492441495335218
-16.065386808567148,204.9471889302268,13.49155729440426
-16.066710716629423,204.9471889302268,13.49146272954267
-16.06854213668595,204.9471889302268,13.491331913824345
-16.06905842272527,204.9471889302268,13.491295036250108
-16.069139521294144,204.9471889302268,13.491289243495189
-16.06919444582676,204.9471889302268,13.491285320314288
-16.069305317310093,204.9471889302268,13.491277400922622
-16.06939452350382,204.9471889302268,13.49127102905164
-16.069440546944495,204.9471889302268,13.491267741663021
-16.06947503042378,204.9471889302268,13.491265278557359
-16.069539570489834,204.9471889302268,13.49126066855264
-16.06955902670211,204.9471889302268,13.491259278823192
-16.069585105093047,204.9471889302268,13.491257416080982
-16.06959737262169,204.9471889302268,13.491256539828935
-16.069598629666043,204.9471889302268,13.491256450040053
-16.06960222976907,204.9471889302268,13.491256192889837
-16.06960442793497,204.9471889302268,13.491256035877987
-16.069606029815077,204.9471889302268,13.491255921457979
-16.069606604957954,204.9471889302268,13.491255880376345
-16.069607071806754,204.9471889302268,13.491255847030002
-16.069607755038646,204.9471889302268,13.491255798227725
-16.069607874446504,204.9471889302268,13.491255789698593
-16.06960808837813,204.9471889302268,13.491255774417763
