# dt = 0.1, bet = 0.1, alpha = 1.785, Opti=-O1
10000 	 0.232
15000 	 0.346
20000 	 0.468
25000 	 0.574
30000 	 0.687
35000 	 0.793
40000 	 0.934
45000 	 1.024
50000 	 1.139
55000 	 1.250
60000 	 1.388
65000 	 1.496
70000 	 1.621
75000 	 1.712
80000 	 1.834
85000 	 1.965
90000 	 2.065
95000 	 2.158
100000 	 2.305
105000 	 2.386
110000 	 2.535
