# dt=0.1, beta=0.1, alpha=1.6785, Optimization -O2
0.59	40000
0.79	60000
1.05	80000
1.32	100000
1.58	120000
1.84	140000
2.11	160000
2.36	180000
2.64	200000
2.9	220000
3.16	240000
3.44	260000
3.7	280000
3.95	300000
4.24	320000
4.5	340000
4.76	360000
5.04	380000
5.31	400000
5.56	420000
5.84	440000
6.11	460000
6.36	480000
6.65	500000
6.9	520000
7.17	540000
7.43	560000
7.69	580000
7.96	600000
8.24	620000
8.49	640000
