# dt=0.1, beta=0.1, alpha=1.6785, Optimization -O3
0.2	10000
0.2	15000
0.26	20000
0.32	25000
0.38	30000
0.45	35000
0.51	40000
0.6	45000
0.64	50000
0.71	55000
0.77	60000
0.84	65000
0.9	70000
0.96	75000
1.04	80000
1.1	85000
1.16	90000
1.22	95000
1.29	100000
1.36	105000
1.43	110000

