# dt=0.1, beta=0.1, alpha=1.6785, Optimization -O1
1.03	40000
1.37	60000
1.83	80000
2.28	100000
2.73	120000
3.19	140000
3.64	160000
4.09	180000
4.58	200000
5.01	220000
5.46	240000
5.95	260000
6.39	280000
6.84	300000
7.29	320000
7.76	340000
8.24	360000
8.68	380000
9.15	400000
9.58	420000
10.04	440000
10.52	460000
10.96	480000
11.5	500000
11.88	520000
12.35	540000
12.79	560000
13.24	580000
13.7	600000
14.19	620000
14.61	640000

