186
0 1 3 0 1 3 0 1 3 0 1 3 2 0    -2.994390
0 1 3 0 1 3 0 1 1 0 1 1 2 0    -4.420633
0 1 3 0 1 3 0 2 5 0 2 5 2 0    2.266588
0 1 3 0 1 3 0 2 3 0 2 3 2 0    1.862222
0 1 3 0 1 3 1 0 1 1 0 1 2 0    -0.444127
0 1 3 0 1 3 0 3 7 0 3 7 2 0    -0.924103
0 1 1 0 1 1 0 1 1 0 1 1 2 0    -0.305963
0 1 1 0 1 1 0 2 5 0 2 5 2 0    1.357834
0 1 1 0 1 1 0 2 3 0 2 3 2 0    0.538745
0 1 1 0 1 1 1 0 1 1 0 1 2 0    0.069973
0 1 1 0 1 1 0 3 7 0 3 7 2 0    -0.566879
0 2 5 0 2 5 0 2 5 0 2 5 2 0    -1.736486
0 2 5 0 2 5 0 2 3 0 2 3 2 0    -2.905747
0 2 5 0 2 5 1 0 1 1 0 1 2 0    -1.140783
0 2 5 0 2 5 0 3 7 0 3 7 2 0    0.464070
0 2 3 0 2 3 0 2 3 0 2 3 2 0    -0.303561
0 2 3 0 2 3 1 0 1 1 0 1 2 0    -0.544866
0 2 3 0 2 3 0 3 7 0 3 7 2 0    1.828812
1 0 1 1 0 1 1 0 1 1 0 1 2 0    -2.386093
1 0 1 1 0 1 0 3 7 0 3 7 2 0    1.317182
0 3 7 0 3 7 0 3 7 0 3 7 2 0    -1.389784
0 1 3 0 1 1 0 1 3 0 1 1 2 2    1.377138
0 1 3 0 1 1 0 2 5 0 2 3 2 2    0.910429
0 1 3 0 1 1 0 2 3 1 0 1 2 2    0.305849
0 2 5 0 2 3 0 2 5 0 2 3 2 2    -0.554309
0 2 5 0 2 3 0 2 3 1 0 1 2 2    -0.051894
0 2 3 1 0 1 0 2 3 1 0 1 2 2    0.088803
0 1 3 0 1 3 0 1 3 0 1 3 2 4    -0.441775
0 1 3 0 1 3 0 1 3 0 1 1 2 4    -2.264199
0 1 3 0 1 3 0 1 3 0 3 7 2 4    0.713642
0 1 3 0 1 3 0 2 5 0 2 5 2 4    1.709408
0 1 3 0 1 3 0 2 5 0 2 3 2 4    -0.595810
0 1 3 0 1 3 0 2 5 1 0 1 2 4    0.025948
0 1 3 0 1 3 0 2 3 0 2 3 2 4    0.326028
0 1 3 0 1 3 0 2 3 1 0 1 2 4    0.263566
0 1 3 0 1 3 0 3 7 0 3 7 2 4    -0.829297
0 1 3 0 1 1 0 1 3 0 1 1 2 4    -1.470330
0 1 3 0 1 1 0 1 3 0 3 7 2 4    1.924960
0 1 3 0 1 1 0 2 5 0 2 5 2 4    0.307339
0 1 3 0 1 1 0 2 5 0 2 3 2 4    0.821861
0 1 3 0 1 1 0 2 5 1 0 1 2 4    -1.082939
0 1 3 0 1 1 0 2 3 0 2 3 2 4    0.843109
0 1 3 0 1 1 0 2 3 1 0 1 2 4    -0.363892
0 1 3 0 1 1 0 3 7 0 3 7 2 4    -0.121151
0 1 3 0 3 7 0 1 3 0 3 7 2 4    -1.348008
0 1 3 0 3 7 0 2 5 0 2 5 2 4    -0.974640
0 1 3 0 3 7 0 2 5 0 2 3 2 4    -1.648320
0 1 3 0 3 7 0 2 5 1 0 1 2 4    -1.898368
0 1 3 0 3 7 0 2 3 0 2 3 2 4    -1.038070
0 1 3 0 3 7 0 2 3 1 0 1 2 4    0.934651
0 1 3 0 3 7 0 3 7 0 3 7 2 4    0.267087
0 2 5 0 2 5 0 2 5 0 2 5 2 4    -0.971390
0 2 5 0 2 5 0 2 5 0 2 3 2 4    -0.062742
0 2 5 0 2 5 0 2 5 1 0 1 2 4    -0.713977
0 2 5 0 2 5 0 2 3 0 2 3 2 4    -0.741521
0 2 5 0 2 5 0 2 3 1 0 1 2 4    0.889600
0 2 5 0 2 5 0 3 7 0 3 7 2 4    0.416773
0 2 5 0 2 3 0 2 5 0 2 3 2 4    -0.485487
0 2 5 0 2 3 0 2 5 1 0 1 2 4    -0.124624
0 2 5 0 2 3 0 2 3 0 2 3 2 4    -0.774522
0 2 5 0 2 3 0 2 3 1 0 1 2 4    0.832596
