650
0 1 3 0 1 3 0 1 3 0 1 3 0 0    -3.146177
0 1 3 0 1 3 0 1 1 0 1 1 0 0    -4.485746
0 1 3 0 1 3 0 2 5 0 2 5 0 0    2.242564
0 1 3 0 1 3 0 2 3 0 2 3 0 0    1.879108
0 1 3 0 1 3 1 0 1 1 0 1 0 0    -0.419050
0 1 3 0 1 3 0 3 7 0 3 7 0 0    -0.940556
0 1 1 0 1 1 0 1 1 0 1 1 0 0    -0.461558
0 1 1 0 1 1 0 2 5 0 2 5 0 0    1.357966
0 1 1 0 1 1 0 2 3 0 2 3 0 0    0.525230
0 1 1 0 1 1 1 0 1 1 0 1 0 0    0.099901
0 1 1 0 1 1 0 3 7 0 3 7 0 0    -0.574049
0 2 5 0 2 5 0 2 5 0 2 5 0 0    -1.860234
0 2 5 0 2 5 0 2 3 0 2 3 0 0    -2.958241
0 2 5 0 2 5 1 0 1 1 0 1 0 0    -1.173697
0 2 5 0 2 5 0 3 7 0 3 7 0 0    0.476618
0 2 3 0 2 3 0 2 3 0 2 3 0 0    -0.433874
0 2 3 0 2 3 1 0 1 1 0 1 0 0    -0.559448
0 2 3 0 2 3 0 3 7 0 3 7 0 0    1.852935
1 0 1 1 0 1 1 0 1 1 0 1 0 0    -2.433624
1 0 1 1 0 1 0 3 7 0 3 7 0 0    1.363515
0 3 7 0 3 7 0 3 7 0 3 7 0 0    -1.501618
0 1 3 0 1 3 0 1 3 0 1 3 0 2    -2.646078
0 1 3 0 1 3 0 1 3 0 1 1 0 2    3.870671
0 1 3 0 1 3 0 1 1 0 1 3 0 2    -3.868504
0 1 3 0 1 3 0 1 1 0 1 1 0 2    3.240122
0 1 3 0 1 3 0 2 5 0 2 5 0 2    1.865900
0 1 3 0 1 3 0 2 5 0 2 3 0 2    -1.696408
0 1 3 0 1 3 0 2 3 0 2 5 0 2    1.695458
0 1 3 0 1 3 0 2 3 0 2 3 0 2    -0.192277
0 1 3 0 1 3 0 2 3 1 0 1 0 2    0.420044
0 1 3 0 1 3 1 0 1 0 2 3 0 2    -0.428386
0 1 3 0 1 3 1 0 1 1 0 1 0 2    -0.143273
0 1 3 0 1 3 0 3 7 0 3 7 0 2    -0.772134
0 1 3 0 1 1 0 1 3 0 1 1 0 2    -3.192358
0 1 3 0 1 1 0 1 1 0 1 3 0 2    4.593325
0 1 3 0 1 1 0 1 1 0 1 1 0 2    1.755743
0 1 3 0 1 1 0 2 5 0 2 5 0 2    -0.945499
0 1 3 0 1 1 0 2 5 0 2 3 0 2    2.245069
0 1 3 0 1 1 0 2 3 0 2 5 0 2    -1.420035
0 1 3 0 1 1 0 2 3 0 2 3 0 2    -0.447978
0 1 3 0 1 1 0 2 3 1 0 1 0 2    -0.751116
0 1 3 0 1 1 1 0 1 0 2 3 0 2    1.051434
0 1 3 0 1 1 1 0 1 1 0 1 0 2    -0.600764
0 1 3 0 1 1 0 3 7 0 3 7 0 2    0.280399
0 1 1 0 1 3 0 1 1 0 1 3 0 2    -3.173444
0 1 1 0 1 3 0 1 1 0 1 1 0 2    -1.751072
0 1 1 0 1 3 0 2 5 0 2 5 0 2    0.942289
0 1 1 0 1 3 0 2 5 0 2 3 0 2    -1.418609
0 1 1 0 1 3 0 2 3 0 2 5 0 2    2.237693
0 1 1 0 1 3 0 2 3 0 2 3 0 2    0.458767
0 1 1 0 1 3 0 2 3 1 0 1 0 2    1.051324
0 1 1 0 1 3 1 0 1 0 2 3 0 2    -0.732830
0 1 1 0 1 3 1 0 1 1 0 1 0 2    0.591521
0 1 1 0 1 3 0 3 7 0 3 7 0 2    -0.281887
0 1 1 0 1 1 0 1 1 0 1 1 0 2    -4.927444
0 1 1 0 1 1 0 2 5 0 2 5 0 2    -0.984231
0 1 1 0 1 1 0 2 5 0 2 3 0 2    -0.245336
0 1 1 0 1 1 0 2 3 0 2 5 0 2    0.244125
0 1 1 0 1 1 0 2 3 0 2 3 0 2    0.333713
0 1 1 0 1 1 0 2 3 1 0 1 0 2    0.395312
0 1 1 0 1 1 1 0 1 0 2 3 0 2    -0.376145
0 1 1 0 1 1 1 0 1 1 0 1 0 2    0.970687
0 1 1 0 1 1 0 3 7 0 3 7 0 2    0.653261
0 2 5 0 2 5 0 2 5 0 2 5 0 2    -1.326227
0 2 5 0 2 5 0 2 5 0 2 3 0 2    2.010749
0 2 5 0 2 5 0 2 3 0 2 5 0 2    -2.012361
0 2 5 0 2 5 0 2 3 0 2 3 0 2    2.508851
0 2 5 0 2 5 0 2 3 1 0 1 0 2    0.567210
0 2 5 0 2 5 1 0 1 0 2 3 0 2    -0.566356
0 2 5 0 2 5 1 0 1 1 0 1 0 2    -1.018174
0 2 5 0 2 5 0 3 7 0 3 7 0 2    0.215571
0 2 5 0 2 3 0 2 5 0 2 3 0 2    -3.074979
0 2 5 0 2 3 0 2 3 0 2 5 0 2    2.557355
0 2 5 0 2 3 0 2 3 0 2 3 0 2    0.157000
0 2 5 0 2 3 0 2 3 1 0 1 0 2    0.924049
0 2 5 0 2 3 1 0 1 0 2 3 0 2    -0.968802
0 2 5 0 2 3 1 0 1 1 0 1 0 2    1.546146
0 2 5 0 2 3 0 3 7 0 3 7 0 2    -1.073841
0 2 3 0 2 5 0 2 3 0 2 5 0 2    -3.070459
0 2 3 0 2 5 0 2 3 0 2 3 0 2    -0.157817
0 2 3 0 2 5 0 2 3 1 0 1 0 2    -0.966407
0 2 3 0 2 5 1 0 1 0 2 3 0 2    0.922773
0 2 3 0 2 5 1 0 1 1 0 1 0 2    -1.543301
0 2 3 0 2 5 0 3 7 0 3 7 0 2    1.073905
0 2 3 0 2 3 0 2 3 0 2 3 0 2    -1.326419
0 2 3 0 2 3 0 2 3 1 0 1 0 2    -1.142671
