10000 	 0.129
15000 	 0.193
20000 	 0.257
25000 	 0.321
30000 	 0.390
35000 	 0.450
40000 	 0.513
45000 	 0.579
50000 	 0.643
55000 	 0.707
60000 	 0.797
65000 	 0.837
70000 	 0.901
75000 	 0.966
80000 	 1.030
85000 	 1.098
90000 	 1.180
95000 	 1.223
100000 	 1.288
105000 	 1.351
110000 	 1.418
